name,ts,lec_seats,lab_seats,disc_seats,sem_seats,WL,min_indx,Open
EECS 411 - M-Wave Circ I,1586456118.466528,7,7,0,0,0,lab_seats,1
EECS 413 - Monolith Amplifier Circuits,1586456118.886053,30,30,0,0,0,lab_seats,1
EECS 414 - Intro to MEMS,1586456119.409499,46,0,46,0,0,disc_seats,1
EECS 417 - Electrical Biophysics,1586456120.4211378,12,0,0,0,0,lec_seats,1
EECS 418 - Power Electronics,1586456120.861546,23,10,0,0,0,lab_seats,1
EECS 421 - Properties of Transistors,1586456121.283714,20,0,20,0,0,disc_seats,1
EECS 423 - Sol State Dev Lab,1586456121.8728251,3,2,0,0,1,lab_seats,1
EECS 427 - Very Large Scale Integrated Design I,1586456122.4815948,30,30,0,0,0,lab_seats,1
EECS 428 - Introduction to Quantum Nanotechnology,1586456122.9169579,21,0,0,0,0,lec_seats,1
EECS 434 - Princ of Photonics,1586456123.7034,14,0,14,0,0,disc_seats,1
EECS 438 - Adv Lasers Lab,1586456124.320117,2,2,0,0,0,lab_seats,1
EECS 441 - Mobile App Development for Entrepreneurs,1586456124.7847848,128,0,64,0,2,disc_seats,1
EECS 442 - Computer Vision,1586456125.186774,4,0,0,0,66,disc_seats,0
EECS 443 - Senior ThesisL,1586456125.730679,0,0,0,0,0,null,0
EECS 445 - Introduction to Machine Learning,1586456126.1768599,240,0,240,0,0,disc_seats,1
EECS 452 - Digital Signal Processing Design Laboratory,1586456126.652166,13,11,0,0,0,lab_seats,1
EECS 455 - Wireless Communication Systems,1586456127.033828,8,0,8,0,0,disc_seats,1
EECS 458 - Biomedical Instrumentation and Design,1586456127.469078,40,40,0,0,0,lab_seats,1
EECS 460 - Control Systems Analysis and Design,1586456127.887871,34,0,34,0,0,disc_seats,1
EECS 461 - Embedded Control Systems,1586456129.8964531,63,63,0,0,0,lab_seats,1
EECS 463 - Power Systems Design and Operations,1586456130.264622,32,0,0,0,0,lec_seats,1
EECS 467 - Autonomous Robotics Design Experience,1586456130.6701171,2,2,0,0,0,lab_seats,1
EECS 470 - Computer Architecture,1586456131.150366,30,30,0,0,0,lab_seats,1
EECS 473 - Advanced Embedded Systems,1586456131.637797,12,12,0,0,3,lab_seats,1
EECS 477 - Introduction to Algorithms,1586456132.111564,53,0,53,0,0,disc_seats,1
EECS 478 - Logic Circuit Synthesis and Optimization,1586456132.52628,43,0,43,0,0,disc_seats,1
EECS 480 - Social Computing Systems,1586456132.948907,33,0,33,0,0,disc_seats,1
EECS 481 - Software Engineering,1586456133.407655,72,0,72,0,0,disc_seats,1
EECS 482 - Introduction to Operating Systems,1586456133.880692,121,121,0,0,0,lab_seats,1
EECS 483 - Compiler Construction,1586456134.313084,58,0,0,0,0,lec_seats,1
EECS 484 - Database Management Systems,1586456134.753792,300,0,300,0,0,disc_seats,1
EECS 485 - Web Systems,1586456135.325687,351,271,0,0,0,lab_seats,1
EECS 489 - Computer Networks,1586456135.748893,40,0,40,0,0,disc_seats,1
EECS 490 - Programming Languages,1586456136.194607,135,0,135,0,0,disc_seats,1
EECS 492 - Introduction to Artificial Intelligence,1586456136.6416829,117,0,117,0,0,disc_seats,1
EECS 493 - User Interface Development,1586456137.066556,83,0,83,0,14,disc_seats,1
EECS 494 - Computer Game Design and Development,1586456137.488388,45,0,0,0,0,lec_seats,1
EECS 495 - Software Development for Accessibility,1586456137.917653,29,0,29,0,0,disc_seats,1
EECS 496 - Major Design Experience-Professionalism,1586456138.278021,182,0,0,0,0,lec_seats,1
EECS 497 - Human-Centered Software Design and Development,1586456138.698448,44,0,0,0,0,lec_seats,1
EECS 498 - Special Topics,1586456139.1792011,276,0,38,0,143,lab_seats,0
EECS 499 - Advanced Directed Study,1586456141.427804,0,0,0,0,0,null,0
EECS 300 - Electrical Engineering Systems Design II,1586457006.9959521,25,25,0,0,0,,1
EECS 301 - Probabilistic Methods in Engineering,1586457007.448951,60,0,60,0,0,disc_seats,1
EECS 311 - Analog Circuits,1586457007.9724538,23,14,0,0,1,lab_seats,1
EECS 312 - Digital Integrated Circuits,1586457008.397762,26,0,26,0,0,disc_seats,1
"EECS 314 - Electrical Circuits, Systems and Applications",1586457008.987901,140,140,140,0,0,lab_seats,1
EECS 320 - Introduction to Semiconductor Devices,1586457009.624803,47,0,47,0,0,disc_seats,1
EECS 330 - Introduction to Antennas and Wireless Systems,1586457011.4093409,25,25,0,0,0,lab_seats,1
EECS 334 - Principles of Optics,1586457011.835613,19,0,19,0,0,disc_seats,1
EECS 351 - Introduction to Digital Signal Processing,1586457012.332969,36,0,36,0,0,disc_seats,1
EECS 367 - Introduction to Autonomous Robotics,1586457012.7850041,45,45,0,0,0,lab_seats,1
EECS 370 - Introduction to Computer Organization,1586457013.461549,588,0,583,0,0,disc_seats,1
EECS 373 - Introduction to Embedded System Design,1586457013.9437609,36,36,0,0,0,lab_seats,1
EECS 376 - Foundations of Computer Science,1586457014.730675,840,0,512,0,0,disc_seats,1
EECS 388 - Introduction to Computer Security,1586457015.240994,340,340,0,0,0,lab_seats,1
EECS 399 - Directed Study,1586457018.5549262,0,0,0,0,0,null,0
EECS 402 - Computer Programming for Scientists and Engineers,1586457019.1649191,25,0,25,0,0,disc_seats,1
EECS 409 - Data Science Seminar,1586457019.7574232,0,0,0,0,19,null,0
EECS 411 - M-Wave Circ I,1586457020.191594,5,5,0,0,0,lab_seats,1
EECS 413 - Monolith Amplifier Circuits,1586457020.808977,30,30,0,0,0,lab_seats,1
EECS 414 - Intro to MEMS,1586457021.4593542,46,0,46,0,0,disc_seats,1
EECS 417 - Electrical Biophysics,1586457022.188501,12,0,0,0,0,lec_seats,1
EECS 418 - Power Electronics,1586457022.971618,23,10,0,0,0,lab_seats,1
EECS 421 - Properties of Transistors,1586457023.543275,20,0,20,0,0,disc_seats,1
EECS 423 - Sol State Dev Lab,1586457024.0179079,3,2,0,0,1,lab_seats,1
EECS 427 - Very Large Scale Integrated Design I,1586457024.430062,30,30,0,0,0,lab_seats,1
EECS 428 - Introduction to Quantum Nanotechnology,1586457024.913862,21,0,0,0,0,lec_seats,1
EECS 434 - Princ of Photonics,1586457025.436341,14,0,14,0,0,disc_seats,1
EECS 438 - Adv Lasers Lab,1586457026.240242,2,2,0,0,0,lab_seats,1
EECS 441 - Mobile App Development for Entrepreneurs,1586457026.846624,124,0,62,0,6,disc_seats,1
EECS 442 - Computer Vision,1586457027.2497401,4,0,0,0,72,disc_seats,0
EECS 443 - Senior ThesisL,1586457027.76268,0,0,0,0,0,null,0
EECS 445 - Introduction to Machine Learning,1586457028.698622,239,0,239,0,0,disc_seats,1
EECS 452 - Digital Signal Processing Design Laboratory,1586457029.4826088,13,11,0,0,0,lab_seats,1
EECS 455 - Wireless Communication Systems,1586457029.884289,7,0,7,0,0,disc_seats,1
EECS 458 - Biomedical Instrumentation and Design,1586457030.3882089,40,40,0,0,0,lab_seats,1
EECS 460 - Control Systems Analysis and Design,1586457030.8533068,34,0,34,0,0,disc_seats,1
EECS 461 - Embedded Control Systems,1586457031.508548,62,62,0,0,0,lab_seats,1
EECS 463 - Power Systems Design and Operations,1586457031.9830122,31,0,0,0,0,lec_seats,1
EECS 467 - Autonomous Robotics Design Experience,1586457032.395508,2,2,0,0,0,lab_seats,1
EECS 470 - Computer Architecture,1586457032.884947,28,28,0,0,0,lab_seats,1
EECS 473 - Advanced Embedded Systems,1586457033.528384,12,12,0,0,3,lab_seats,1
EECS 477 - Introduction to Algorithms,1586457033.958049,53,0,53,0,0,disc_seats,1
EECS 478 - Logic Circuit Synthesis and Optimization,1586457034.46031,43,0,43,0,0,disc_seats,1
EECS 480 - Social Computing Systems,1586457034.91019,33,0,33,0,0,disc_seats,1
EECS 481 - Software Engineering,1586457035.375915,71,0,71,0,0,disc_seats,1
EECS 482 - Introduction to Operating Systems,1586457035.8679092,118,118,0,0,0,lab_seats,1
EECS 483 - Compiler Construction,1586457036.2855659,58,0,0,0,0,lec_seats,1
EECS 484 - Database Management Systems,1586457036.784019,299,0,299,0,0,disc_seats,1
EECS 485 - Web Systems,1586457037.335876,350,270,0,0,0,lab_seats,1
EECS 489 - Computer Networks,1586457037.8545358,40,0,40,0,0,disc_seats,1
EECS 490 - Programming Languages,1586457038.357023,135,0,135,0,0,disc_seats,1
EECS 492 - Introduction to Artificial Intelligence,1586457038.8699148,116,0,116,0,0,disc_seats,1
EECS 493 - User Interface Development,1586457039.415627,80,0,80,0,16,disc_seats,1
EECS 494 - Computer Game Design and Development,1586457039.805522,44,0,0,0,0,lec_seats,1
EECS 495 - Software Development for Accessibility,1586457040.2439759,29,0,29,0,0,disc_seats,1
EECS 496 - Major Design Experience-Professionalism,1586457040.661302,175,0,0,0,0,lec_seats,1
EECS 497 - Human-Centered Software Design and Development,1586457041.081644,42,0,0,0,0,lec_seats,1
EECS 498 - Special Topics,1586457041.634728,274,0,38,0,143,lab_seats,0
EECS 499 - Advanced Directed Study,1586457045.3331141,0,0,0,0,0,null,0
EECS 300 - Electrical Engineering Systems Design II,1586457905.753015,25,25,0,0,0,,1
EECS 301 - Probabilistic Methods in Engineering,1586457906.214025,60,0,60,0,0,disc_seats,1
EECS 311 - Analog Circuits,1586457906.658218,23,14,0,0,1,lab_seats,1
EECS 312 - Digital Integrated Circuits,1586457907.0314612,26,0,26,0,0,disc_seats,1
"EECS 314 - Electrical Circuits, Systems and Applications",1586457907.548388,140,140,140,0,0,lab_seats,1
EECS 320 - Introduction to Semiconductor Devices,1586457908.135735,47,0,47,0,0,disc_seats,1
EECS 330 - Introduction to Antennas and Wireless Systems,1586457908.561244,25,25,0,0,0,lab_seats,1
EECS 334 - Principles of Optics,1586457909.379055,19,0,19,0,0,disc_seats,1
EECS 351 - Introduction to Digital Signal Processing,1586457909.977752,36,0,36,0,0,disc_seats,1
EECS 367 - Introduction to Autonomous Robotics,1586457910.4368691,45,45,0,0,0,lab_seats,1
EECS 370 - Introduction to Computer Organization,1586457911.013185,588,0,583,0,0,disc_seats,1
EECS 373 - Introduction to Embedded System Design,1586457911.5937421,36,36,0,0,0,lab_seats,1
EECS 376 - Foundations of Computer Science,1586457912.2466629,840,0,512,0,0,disc_seats,1
EECS 388 - Introduction to Computer Security,1586457912.730478,340,340,0,0,0,lab_seats,1
EECS 399 - Directed Study,1586457916.4572842,0,0,0,0,0,null,0
EECS 402 - Computer Programming for Scientists and Engineers,1586457917.005513,25,0,25,0,0,disc_seats,1
EECS 409 - Data Science Seminar,1586457917.457095,0,0,0,0,19,null,0
EECS 411 - M-Wave Circ I,1586457917.907083,5,5,0,0,0,lab_seats,1
EECS 413 - Monolith Amplifier Circuits,1586457918.419523,30,30,0,0,0,lab_seats,1
EECS 414 - Intro to MEMS,1586457918.9226859,46,0,46,0,0,disc_seats,1
EECS 417 - Electrical Biophysics,1586457919.393018,12,0,0,0,0,lec_seats,1
EECS 418 - Power Electronics,1586457919.78087,23,10,0,0,0,lab_seats,1
EECS 421 - Properties of Transistors,1586457920.2039309,20,0,20,0,0,disc_seats,1
EECS 423 - Sol State Dev Lab,1586457920.6799302,3,2,0,0,1,lab_seats,1
EECS 427 - Very Large Scale Integrated Design I,1586457921.1860301,30,30,0,0,0,lab_seats,1
EECS 428 - Introduction to Quantum Nanotechnology,1586457921.6914968,21,0,0,0,0,lec_seats,1
EECS 434 - Princ of Photonics,1586457922.210709,14,0,14,0,0,disc_seats,1
EECS 438 - Adv Lasers Lab,1586457922.7398,2,2,0,0,0,lab_seats,1
EECS 441 - Mobile App Development for Entrepreneurs,1586457923.3129401,126,0,63,0,8,disc_seats,1
EECS 442 - Computer Vision,1586457923.759999,4,0,0,0,72,disc_seats,0
EECS 443 - Senior ThesisL,1586457924.338548,0,0,0,0,0,null,0
EECS 445 - Introduction to Machine Learning,1586457924.86621,238,0,238,0,0,disc_seats,1
EECS 452 - Digital Signal Processing Design Laboratory,1586457925.3316019,12,10,0,0,0,lab_seats,1
EECS 455 - Wireless Communication Systems,1586457925.7319942,7,0,7,0,0,disc_seats,1
EECS 458 - Biomedical Instrumentation and Design,1586457926.350732,39,39,0,0,0,lab_seats,1
EECS 460 - Control Systems Analysis and Design,1586457926.804922,33,0,33,0,0,disc_seats,1
EECS 461 - Embedded Control Systems,1586457927.362518,62,62,0,0,0,lab_seats,1
EECS 463 - Power Systems Design and Operations,1586457927.919717,31,0,0,0,0,lec_seats,1
EECS 467 - Autonomous Robotics Design Experience,1586457928.322162,3,3,0,0,0,lab_seats,1
EECS 470 - Computer Architecture,1586457928.843607,28,28,0,0,0,lab_seats,1
EECS 473 - Advanced Embedded Systems,1586457929.300359,12,12,0,0,3,lab_seats,1
EECS 477 - Introduction to Algorithms,1586457929.776047,53,0,53,0,0,disc_seats,1
EECS 478 - Logic Circuit Synthesis and Optimization,1586457930.287581,43,0,43,0,0,disc_seats,1
EECS 480 - Social Computing Systems,1586457930.8896441,33,0,33,0,0,disc_seats,1
EECS 481 - Software Engineering,1586457931.327403,69,0,69,0,0,disc_seats,1
EECS 482 - Introduction to Operating Systems,1586457931.8013399,115,115,0,0,0,lab_seats,1
EECS 483 - Compiler Construction,1586457932.233563,58,0,0,0,0,lec_seats,1
EECS 484 - Database Management Systems,1586457932.7260742,298,0,298,0,0,disc_seats,1
EECS 485 - Web Systems,1586457933.289015,348,268,0,0,0,lab_seats,1
EECS 489 - Computer Networks,1586457933.717058,40,0,40,0,0,disc_seats,1
EECS 490 - Programming Languages,1586457934.2095418,135,0,135,0,0,disc_seats,1
EECS 492 - Introduction to Artificial Intelligence,1586457934.676319,116,0,116,0,0,disc_seats,1
EECS 493 - User Interface Development,1586457935.1297438,79,0,79,0,16,disc_seats,1
EECS 494 - Computer Game Design and Development,1586457935.6470358,44,0,0,0,0,lec_seats,1
EECS 495 - Software Development for Accessibility,1586457936.0909598,29,0,29,0,0,disc_seats,1
EECS 496 - Major Design Experience-Professionalism,1586457936.47153,172,0,0,0,0,lec_seats,1
EECS 497 - Human-Centered Software Design and Development,1586457936.937116,40,0,0,0,0,lec_seats,1
EECS 498 - Special Topics,1586457937.441122,271,0,38,0,143,lab_seats,0
EECS 499 - Advanced Directed Study,1586457941.380476,0,0,0,0,0,null,0
EECS 300 - Electrical Engineering Systems Design II,1586458806.805121,25,25,0,0,0,,1
EECS 301 - Probabilistic Methods in Engineering,1586458807.235577,60,0,60,0,0,disc_seats,1
EECS 311 - Analog Circuits,1586458807.641064,23,14,0,0,1,lab_seats,1
EECS 312 - Digital Integrated Circuits,1586458808.17183,26,0,26,0,0,disc_seats,1
"EECS 314 - Electrical Circuits, Systems and Applications",1586458808.7928162,140,140,140,0,0,lab_seats,1
EECS 320 - Introduction to Semiconductor Devices,1586458809.480293,47,0,47,0,0,disc_seats,1
EECS 330 - Introduction to Antennas and Wireless Systems,1586458810.051723,25,25,0,0,0,lab_seats,1
EECS 334 - Principles of Optics,1586458810.466364,19,0,19,0,0,disc_seats,1
EECS 351 - Introduction to Digital Signal Processing,1586458810.971009,36,0,36,0,0,disc_seats,1
EECS 367 - Introduction to Autonomous Robotics,1586458811.3532522,45,45,0,0,0,lab_seats,1
EECS 370 - Introduction to Computer Organization,1586458811.912551,588,0,583,0,0,disc_seats,1
EECS 373 - Introduction to Embedded System Design,1586458812.3760262,35,35,0,0,0,lab_seats,1
EECS 376 - Foundations of Computer Science,1586458812.953482,838,0,511,0,0,disc_seats,1
EECS 388 - Introduction to Computer Security,1586458813.504182,340,340,0,0,0,lab_seats,1
EECS 399 - Directed Study,1586458817.01322,0,0,0,0,0,null,0
EECS 402 - Computer Programming for Scientists and Engineers,1586458817.389143,25,0,25,0,0,disc_seats,1
EECS 409 - Data Science Seminar,1586458817.785314,0,0,0,0,19,null,0
EECS 411 - M-Wave Circ I,1586458818.202688,5,5,0,0,0,lab_seats,1
EECS 413 - Monolith Amplifier Circuits,1586458818.641976,29,29,0,0,0,lab_seats,1
EECS 414 - Intro to MEMS,1586458819.288121,46,0,46,0,0,disc_seats,1
EECS 417 - Electrical Biophysics,1586458819.6881459,12,0,0,0,0,lec_seats,1
EECS 418 - Power Electronics,1586458820.169218,23,10,0,0,0,lab_seats,1
EECS 421 - Properties of Transistors,1586458820.5095859,20,0,20,0,0,disc_seats,1
EECS 423 - Sol State Dev Lab,1586458820.962954,3,2,0,0,1,lab_seats,1
EECS 427 - Very Large Scale Integrated Design I,1586458821.7521951,30,30,0,0,0,lab_seats,1
EECS 428 - Introduction to Quantum Nanotechnology,1586458822.240912,21,0,0,0,0,lec_seats,1
EECS 434 - Princ of Photonics,1586458822.686241,14,0,14,0,0,disc_seats,1
EECS 438 - Adv Lasers Lab,1586458823.276931,2,2,0,0,0,lab_seats,1
EECS 441 - Mobile App Development for Entrepreneurs,1586458823.71246,124,0,62,0,8,disc_seats,1
EECS 442 - Computer Vision,1586458824.117504,4,0,0,0,82,disc_seats,0
EECS 443 - Senior ThesisL,1586458824.581034,0,0,0,0,0,null,0
EECS 445 - Introduction to Machine Learning,1586458825.055823,237,0,237,0,0,disc_seats,1
EECS 452 - Digital Signal Processing Design Laboratory,1586458825.47103,12,10,0,0,0,lab_seats,1
EECS 455 - Wireless Communication Systems,1586458825.829563,7,0,7,0,0,disc_seats,1
EECS 458 - Biomedical Instrumentation and Design,1586458826.550734,39,39,0,0,0,lab_seats,1
EECS 460 - Control Systems Analysis and Design,1586458826.9834151,33,0,33,0,0,disc_seats,1
EECS 461 - Embedded Control Systems,1586458827.574486,62,62,0,0,0,lab_seats,1
EECS 463 - Power Systems Design and Operations,1586458827.932898,31,0,0,0,0,lec_seats,1
EECS 467 - Autonomous Robotics Design Experience,1586458828.3309262,2,3,0,0,1,lab_seats,1
EECS 470 - Computer Architecture,1586458828.822401,28,28,0,0,0,lab_seats,1
EECS 473 - Advanced Embedded Systems,1586458829.331576,10,10,0,0,3,lab_seats,1
EECS 477 - Introduction to Algorithms,1586458829.694581,53,0,53,0,0,disc_seats,1
EECS 478 - Logic Circuit Synthesis and Optimization,1586458830.1408901,43,0,43,0,0,disc_seats,1
EECS 480 - Social Computing Systems,1586458830.5273988,33,0,33,0,0,disc_seats,1
EECS 481 - Software Engineering,1586458830.954037,68,0,68,0,0,disc_seats,1
EECS 482 - Introduction to Operating Systems,1586458831.5934741,111,111,0,0,0,lab_seats,1
EECS 483 - Compiler Construction,1586458832.119225,59,0,0,0,0,lec_seats,1
EECS 484 - Database Management Systems,1586458832.633152,298,0,298,0,0,disc_seats,1
EECS 485 - Web Systems,1586458833.2999349,346,266,0,0,0,lab_seats,1
EECS 489 - Computer Networks,1586458833.71153,40,0,40,0,0,disc_seats,1
EECS 490 - Programming Languages,1586458834.119909,135,0,135,0,0,disc_seats,1
EECS 492 - Introduction to Artificial Intelligence,1586458834.4844532,116,0,116,0,0,disc_seats,1
EECS 493 - User Interface Development,1586458834.964788,76,0,76,0,16,disc_seats,1
EECS 494 - Computer Game Design and Development,1586458835.324311,44,0,0,0,0,lec_seats,1
EECS 495 - Software Development for Accessibility,1586458835.747427,28,0,28,0,0,disc_seats,1
EECS 496 - Major Design Experience-Professionalism,1586458836.143297,168,0,0,0,0,lec_seats,1
EECS 497 - Human-Centered Software Design and Development,1586458836.525524,40,0,0,0,0,lec_seats,1
EECS 498 - Special Topics,1586458836.937523,269,0,38,0,144,lab_seats,0
EECS 499 - Advanced Directed Study,1586458840.912523,0,0,0,0,0,null,0
EECS 300 - Electrical Engineering Systems Design II,1586459706.1095612,25,25,0,0,0,,1
EECS 301 - Probabilistic Methods in Engineering,1586459706.505147,60,0,60,0,0,disc_seats,1
EECS 311 - Analog Circuits,1586459706.8749719,23,14,0,0,1,lab_seats,1
EECS 312 - Digital Integrated Circuits,1586459707.370412,26,0,26,0,0,disc_seats,1
